10118,353,50,36,95,0,16,0,0,0
10117,505,32,30,24,246,248,25,0,0
10117,385,24,246,54,16,50,32,64,78
9216,421,47,255,1,32,0,0,0,128
20021,644,0,0,0,0,0,0,0,0
20021,645,0,0,0,0,0,0,0,0
10092,353,50,36,95,0,16,0,0,0
10101,505,32,30,25,0,248,25,0,0
10112,385,25,0,54,16,50,32,64,78
10818,421,63,255,1,32,0,0,0,128
20013,580,254,254,0,0,0,0,254,0
40026,852,0,0,0,0,0,0,0,0
9765,353,50,36,95,0,16,0,0,0
9765,505,32,30,25,0,248,25,0,0
9765,385,25,0,54,16,50,32,64,78
9212,421,79,255,1,32,0,0,0,128
19972,644,0,0,0,0,0,0,0,0
19972,645,0,0,0,0,0,0,0,0
10043,353,50,36,95,0,16,0,0,0
98108,1361,76,28,100,136,255,122,0,28
10326,505,32,30,25,0,248,25,0,0
10265,385,25,0,54,16,50,32,64,78
97868,1297,0,0,0,0,0,0,0,0
97868,1501,0,0,0,0,0,0,0,0
97868,1628,140,0,0,0,0,0,0,0
10867,421,95,255,1,32,0,0,0,128
19988,580,254,254,0,0,0,0,254,0
9076,421,111,255,1,32,0,0,0,128
12297,353,50,36,95,0,16,0,0,0
12005,505,32,30,25,0,248,25,0,0
12067,385,25,0,54,16,50,32,64,78
20021,644,0,0,0,0,0,0,0,0
20021,645,0,0,0,0,0,0,0,0
7987,353,50,36,95,0,16,0,0,0
7979,505,32,30,25,22,248,25,0,0
7975,385,25,22,54,16,50,32,64,78
10842,421,127,255,1,32,0,0,0,128
20005,580,254,254,0,0,0,0,254,0
39994,852,0,0,0,0,0,0,0,0
9789,353,50,36,95,0,16,0,0,0
9790,505,32,30,25,22,248,25,0,0
9789,385,25,22,54,16,50,32,64,78
9266,421,143,255,1,32,0,0,0,128
19964,644,0,0,0,0,0,0,0,0
19964,645,0,0,0,0,0,0,0,0
9937,353,50,36,95,0,16,0,0,0
9937,505,32,30,25,22,248,25,0,0
9937,385,25,22,54,16,50,32,64,78
10743,421,159,255,1,32,0,0,0,128
19972,580,254,254,0,0,0,0,254,0
9130,421,175,255,1,32,0,0,0,128
11705,353,50,36,95,0,16,0,0,0
11674,505,32,30,25,18,248,25,0,0
11608,385,25,18,53,16,50,32,64,78
20013,644,0,0,0,0,0,0,0,0
20013,645,0,0,0,0,0,0,0,0
8652,353,50,36,95,0,16,0,0,0
8683,505,32,30,25,18,248,25,0,0
8741,385,25,18,53,16,50,32,64,78
10834,421,191,255,1,32,0,0,0,128
20005,580,254,254,0,0,0,0,254,0
39985,852,0,0,0,0,0,0,0,0
10207,353,50,36,95,0,16,0,0,0
10207,505,32,30,25,18,248,25,0,0
10216,385,25,18,53,16,50,32,64,78
9261,421,207,255,1,32,0,0,0,128
20005,644,0,0,0,0,0,0,0,0
20005,645,0,0,0,0,0,0,0,0
9462,353,50,36,95,0,16,0,0,0
9462,505,32,30,25,18,248,25,0,0
9453,385,25,18,53,16,50,32,64,78
10785,421,223,255,1,32,0,0,0,128
20013,580,254,254,0,0,0,0,254,0
10117,353,50,36,95,0,16,0,0,0
10121,505,32,30,25,48,248,25,0,0
10129,385,25,48,54,16,50,32,64,78
9200,421,239,255,1,32,0,0,0,128
19997,644,0,0,0,0,0,0,0,0
19997,645,0,0,0,0,0,0,0,0
10126,353,50,36,95,0,16,0,0,0
100278,1361,76,28,100,136,255,122,0,28
10418,505,32,30,25,48,248,25,0,0
10355,385,25,48,54,16,50,32,64,78
100270,1297,0,0,0,0,0,0,0,0
100270,1501,0,0,0,0,0,0,0,0
100270,1628,140,0,0,0,0,0,0,0
10858,421,255,255,1,32,0,0,0,128
19989,580,254,254,0,0,0,0,254,0
40001,852,0,0,0,0,0,0,0,0
9715,353,50,36,95,0,16,0,0,0
9431,505,32,30,25,48,248,25,0,0
9486,385,25,48,54,16,50,32,64,78
9175,421,15,255,1,32,0,0,0,128
19988,644,0,0,0,0,0,0,0,0
19988,645,0,0,0,0,0,0,0,0
10052,353,50,36,95,0,16,0,0,0
10052,505,32,30,25,48,248,25,0,0
10052,385,25,48,54,16,50,32,64,78
10748,421,31,255,1,32,0,0,0,128
19996,580,254,254,0,0,0,0,254,0
10051,353,50,36,95,0,16,0,0,0
10038,505,32,30,25,42,248,25,0,0
10048,385,25,42,53,16,50,32,64,78
9248,421,47,255,1,32,0,0,0,128
19997,644,0,0,0,0,0,0,0,0
19997,645,0,0,0,0,0,0,0,0
10150,353,50,36,95,0,16,0,0,0
10150,505,32,30,25,42,248,25,0,0
10141,385,25,42,53,16,50,32,64,78
10752,421,63,255,1,32,0,0,0,128
19988,580,254,254,0,0,0,0,254,0
39976,852,0,0,0,0,0,0,0,0
9715,353,50,36,95,0,16,0,0,0
9723,505,32,30,25,42,248,25,0,0
9723,385,25,42,53,16,50,32,64,78
9260,421,79,255,1,32,0,0,0,128
19996,644,0,0,0,0,0,0,0,0
19997,645,0,0,0,0,0,0,0,0
10662,421,95,255,1,32,0,0,0,128
12537,353,50,36,95,0,16,0,0,0
12498,505,32,30,25,42,248,25,0,0
12433,385,25,42,53,16,50,32,64,78
20005,580,254,254,0,0,0,0,254,0
7681,353,50,36,95,0,16,0,0,0
7724,505,32,30,25,64,248,25,0,0
7789,385,25,64,53,16,50,32,64,78
9331,421,111,255,1,32,0,0,0,128
20062,644,0,0,0,0,0,0,0,0
20062,645,0,0,0,0,0,0,0,0
10265,353,50,36,95,0,16,0,0,0
10264,505,32,30,25,64,248,25,0,0
10265,385,25,64,53,16,50,32,64,78
10768,421,127,255,1,32,0,0,0,128
20029,580,254,254,0,0,0,0,254,0
40035,852,0,0,0,0,0,0,0,0
9543,353,50,36,95,0,16,0,0,0
9536,505,32,30,25,64,248,25,0,0
9543,385,25,64,53,16,50,32,64,78
9232,421,143,255,1,32,0,0,0,128
19964,644,0,0,0,0,0,0,0,0
19964,645,0,0,0,0,0,0,0,0
10502,353,50,36,95,0,16,0,0,0
100213,1361,76,28,100,136,255,122,0,28
10795,505,32,30,25,32,248,25,0,0
10732,385,25,32,53,16,50,32,64,78
100213,1297,0,0,0,0,0,0,0,0
100213,1501,0,0,0,0,0,0,0,0
100213,1628,140,0,0,0,0,0,0,0
10843,421,159,255,1,32,0,0,0,128
19997,580,254,254,0,0,0,0,254,0
9708,353,50,36,95,0,16,0,0,0
9423,505,32,30,25,32,248,25,0,0
9478,385,25,32,53,16,50,32,64,78
9154,421,175,255,1,32,0,0,0,128
19997,644,0,0,0,0,0,0,0,0
19996,645,0,0,0,0,0,0,0,0
10609,353,50,36,95,0,16,0,0,0
10608,505,32,30,25,32,248,25,0,0
10617,385,25,32,53,16,50,32,64,78
10777,421,191,255,1,32,0,0,0,128
20013,580,254,254,0,0,0,0,254,0
40009,852,0,0,0,0,0,0,0,0
9199,353,50,36,95,0,16,0,0,0
9192,505,32,30,25,32,248,25,0,0
9191,385,25,32,53,16,50,32,64,78
9244,421,207,255,1,32,0,0,0,128
19980,644,0,0,0,0,0,0,0,0
19981,645,0,0,0,0,0,0,0,0
9994,353,50,36,95,0,16,0,0,0
10006,505,32,30,25,4,248,25,0,0
10003,385,25,4,53,16,50,32,64,78
10736,421,223,255,1,32,0,0,0,128
19964,580,254,254,0,0,0,0,254,0
10117,353,50,36,95,0,16,0,0,0
10117,505,32,30,25,4,248,25,0,0
10109,385,25,4,53,16,50,32,64,78
9232,421,239,255,1,32,0,0,0,128
20005,644,0,0,0,0,0,0,0,0
20013,645,0,0,0,0,0,0,0,0
10118,353,50,36,95,0,16,0,0,0
10109,505,32,30,25,4,248,25,0,0
10117,385,25,4,53,16,50,32,64,78
10777,421,255,255,1,32,0,0,0,128
20004,580,254,254,0,0,0,0,254,0
39969,852,0,0,0,0,0,0,0,0
9756,353,50,36,95,0,16,0,0,0
9757,505,32,30,25,4,248,25,0,0
9756,385,25,4,53,16,50,32,64,78
9290,421,15,255,1,32,0,0,0,128
20021,644,0,0,0,0,0,0,0,0
20013,645,0,0,0,0,0,0,0,0
9954,353,50,36,95,0,16,0,0,0
9957,505,32,30,24,224,248,25,0,0
9958,385,24,224,53,16,50,32,64,78
10747,421,31,255,1,32,0,0,0,128
20022,580,254,254,0,0,0,0,254,0
10166,353,50,36,95,0,16,0,0,0
10167,505,32,30,24,224,248,25,0,0
10174,385,24,224,53,16,50,32,64,78
9233,421,47,255,1,32,0,0,0,128
19997,644,0,0,0,0,0,0,0,0
19997,645,0,0,0,0,0,0,0,0
10068,353,50,36,95,0,16,0,0,0
99688,1361,76,29,100,136,255,122,0,29
10352,505,32,30,24,224,248,25,0,0
10289,385,24,224,53,16,50,32,64,78
99692,1297,0,0,0,0,0,0,0,0
99692,1501,0,0,0,0,0,0,0,0
99692,1628,140,0,0,0,0,0,0,0
10875,421,63,255,1,32,0,0,0,128
19996,580,254,254,0,0,0,0,254,0
40018,852,0,0,0,0,0,0,0,0
9097,421,79,255,1,32,0,0,0,128
11936,353,50,36,95,0,16,0,0,0
11651,505,32,30,24,224,248,25,0,0
11703,385,24,224,54,16,50,32,64,78
19980,644,0,0,0,0,0,0,0,0
19980,645,0,0,0,0,0,0,0,0
7905,353,50,36,95,0,16,0,0,0
7893,505,32,30,25,18,248,25,0,0
7893,385,25,18,54,16,50,32,64,78
10809,421,95,255,1,32,0,0,0,128
19981,580,254,254,0,0,0,0,254,0
10068,353,50,36,95,0,16,0,0,0
10068,505,32,30,25,18,248,25,0,0
10068,385,25,18,54,16,50,32,64,78
9225,421,111,255,1,32,0,0,0,128
20013,644,0,0,0,0,0,0,0,0
20013,645,0,0,0,0,0,0,0,0
10125,353,50,36,95,0,16,0,0,0
10126,505,32,30,25,18,248,25,0,0
10133,385,25,18,54,16,50,32,64,78
10743,421,127,255,1,32,0,0,0,128
20005,580,254,254,0,0,0,0,254,0
39994,852,0,0,0,0,0,0,0,0
10134,353,50,36,95,0,16,0,0,0
10141,505,32,30,25,20,248,25,0,0
10138,385,25,20,53,16,50,32,64,78
9265,421,143,255,1,32,0,0,0,128
19980,644,0,0,0,0,0,0,0,0
19980,645,0,0,0,0,0,0,0,0
9724,353,50,36,95,0,16,0,0,0
9716,505,32,30,25,20,248,25,0,0
9724,385,25,20,53,16,50,32,64,78
10736,421,159,255,1,32,0,0,0,128
19988,580,254,254,0,0,0,0,254,0
10625,353,50,36,95,0,16,0,0,0
10625,505,32,30,25,20,248,25,0,0
10625,385,25,20,53,16,50,32,64,78
9269,421,175,255,1,32,0,0,0,128
20030,644,0,0,0,0,0,0,0,0
20030,645,0,0,0,0,0,0,0,0
9535,353,50,36,95,0,16,0,0,0
9544,505,32,30,25,20,248,25,0,0
9535,385,25,20,53,16,50,32,64,78
10752,421,191,255,1,32,0,0,0,128
20005,580,254,254,0,0,0,0,254,0
39985,852,0,0,0,0,0,0,0,0
9716,353,50,36,95,0,16,0,0,0
9724,505,32,30,24,252,248,25,0,0
9724,385,24,252,53,16,50,32,64,78
9253,421,207,255,1,32,0,0,0,128
19972,644,0,0,0,0,0,0,0,0
19972,645,0,0,0,0,0,0,0,0
10043,353,50,36,95,0,16,0,0,0
99811,1361,76,29,100,136,255,122,0,29
10325,505,32,30,24,252,248,25,0,0
10273,385,24,252,53,16,50,32,64,78
99816,1297,0,0,0,0,0,0,0,0
99816,1501,0,0,0,0,0,0,0,0
99816,1628,140,0,0,0,0,0,0,0
10826,421,223,255,1,32,0,0,0,128
19997,580,254,254,0,0,0,0,254,0
10117,353,50,36,95,0,16,0,0,0
9827,505,32,30,24,252,248,25,0,0
9879,385,24,252,53,16,50,32,64,78
9159,421,239,255,1,32,0,0,0,128
20029,644,0,0,0,0,0,0,0,0
20029,645,0,0,0,0,0,0,0,0
10117,353,50,36,95,0,16,0,0,0
10125,505,32,30,24,252,248,25,0,0
10118,385,24,252,53,16,50,32,64,78
10776,421,255,255,1,32,0,0,0,128
20021,580,254,254,0,0,0,0,254,0
40026,852,0,0,0,0,0,0,0,0
9732,353,50,36,95,0,16,0,0,0
9716,505,32,30,24,236,248,25,0,0
9719,385,24,236,54,16,50,32,64,78
9249,421,15,255,1,32,0,0,0,128
19956,644,0,0,0,0,0,0,0,0
19956,645,0,0,0,0,0,0,0,0
10044,353,50,36,95,0,16,0,0,0
10043,505,32,30,24,236,248,25,0,0
10052,385,24,236,54,16,50,32,64,78
10748,421,31,255,1,32,0,0,0,128
19964,580,254,254,0,0,0,0,254,0
10068,353,50,36,95,0,16,0,0,0
10068,505,32,30,24,236,248,25,0,0
10068,385,24,236,54,16,50,32,64,78
9232,421,47,255,1,32,0,0,0,128
20054,644,0,0,0,0,0,0,0,0
20054,645,0,0,0,0,0,0,0,0
10727,421,63,255,1,32,0,0,0,128
12324,505,32,30,25,12,248,25,0,0
12250,385,25,12,54,16,50,32,64,78
12966,353,50,36,95,0,16,0,0,0
20021,580,254,254,0,0,0,0,254,0
39977,852,0,0,0,0,0,0,0,0
6998,353,50,36,95,0,16,0,0,0
7640,505,32,30,25,12,248,25,0,0
7706,385,25,12,54,16,50,32,64,78
9303,421,79,255,1,32,0,0,0,128
19972,644,0,0,0,0,0,0,0,0
19972,645,0,0,0,0,0,0,0,0
10002,353,50,36,95,0,16,0,0,0
10003,505,32,30,25,12,248,25,0,0
10010,385,25,12,54,16,50,32,64,78
10743,421,95,255,1,32,0,0,0,128
20005,580,254,254,0,0,0,0,254,0
10060,353,50,36,95,0,16,0,0,0
10060,505,32,30,25,12,248,25,0,0
10052,385,25,12,54,16,50,32,64,78
9225,421,111,255,1,32,0,0,0,128
20021,644,0,0,0,0,0,0,0,0
20021,645,0,0,0,0,0,0,0,0
10420,353,50,36,95,0,16,0,0,0
100533,1361,76,29,100,136,255,122,0,29
10725,505,32,30,25,28,248,25,0,0
10662,385,25,28,54,16,50,32,64,78
100516,1297,0,0,0,0,0,0,0,0
100516,1501,0,0,0,0,0,0,0,0
100516,1628,140,0,0,0,0,0,0,0
10866,421,127,255,1,32,0,0,0,128
20013,580,254,254,0,0,0,0,254,0
40026,852,0,0,0,0,0,0,0,0
9527,353,50,36,95,0,16,0,0,0
9226,505,32,30,25,28,248,25,0,0
9285,385,25,28,54,16,50,32,64,78
9208,421,143,255,1,32,0,0,0,128
19989,644,0,0,0,0,0,0,0,0
19989,645,0,0,0,0,0,0,0,0
10527,353,50,36,95,0,16,0,0,0
10535,505,32,30,25,28,248,25,0,0
10535,385,25,28,54,16,50,32,64,78
10703,421,159,255,1,32,0,0,0,128
19972,580,254,254,0,0,0,0,254,0
9585,353,50,36,95,0,16,0,0,0
9576,505,32,30,25,28,248,25,0,0
9585,385,25,28,54,16,50,32,64,78
9228,421,175,255,1,32,0,0,0,128
19996,644,0,0,0,0,0,0,0,0
19996,645,0,0,0,0,0,0,0,0
10068,353,50,36,95,0,16,0,0,0
10064,505,32,30,25,24,248,25,0,0
10076,385,25,24,53,16,50,32,64,78
10769,421,191,255,1,32,0,0,0,128
20013,580,254,254,0,0,0,0,254,0
39977,852,0,0,0,0,0,0,0,0
9773,353,50,36,95,0,16,0,0,0
9773,505,32,30,25,24,248,25,0,0
9773,385,25,24,53,16,50,32,64,78
9269,421,207,255,1,32,0,0,0,128
19981,644,0,0,0,0,0,0,0,0
19981,645,0,0,0,0,0,0,0,0
10010,353,50,36,95,0,16,0,0,0
10011,505,32,30,25,24,248,25,0,0
10011,385,25,24,53,16,50,32,64,78
10760,421,223,255,1,32,0,0,0,128
19989,580,254,254,0,0,0,0,254,0
10118,353,50,36,95,0,16,0,0,0
10117,505,32,30,25,24,248,25,0,0
10117,385,25,24,53,16,50,32,64,78
9216,421,239,255,1,32,0,0,0,128
20005,644,0,0,0,0,0,0,0,0
20005,645,0,0,0,0,0,0,0,0
10076,353,50,36,95,0,16,0,0,0
10084,505,32,30,25,4,248,25,0,0
10072,385,25,4,53,16,50,32,64,78
10818,421,255,255,1,32,0,0,0,128
20004,580,254,254,0,0,0,0,254,0
39993,852,0,0,0,0,0,0,0,0
9847,353,50,36,95,0,16,0,0,0
9855,505,32,30,25,4,248,25,0,0
9855,385,25,4,53,16,50,32,64,78
9240,421,15,255,1,32,0,0,0,128
20029,644,0,0,0,0,0,0,0,0
20029,645,0,0,0,0,0,0,0,0
9945,353,50,36,95,0,16,0,0,0
99467,1361,76,29,100,136,255,122,0,29
10228,505,32,30,25,4,248,25,0,0
10166,385,25,4,53,16,50,32,64,78
99475,1297,0,0,0,0,0,0,0,0
99475,1501,0,0,0,0,0,0,0,0
99475,1628,140,0,0,0,0,0,0,0
10854,421,31,255,1,32,0,0,0,128
20005,580,254,254,0,0,0,0,254,0
9077,421,47,255,1,32,0,0,0,128
12345,353,50,36,95,0,16,0,0,0
12051,505,32,30,25,6,248,25,0,0
12120,385,25,6,54,16,50,32,64,78
20005,644,0,0,0,0,0,0,0,0
20005,645,0,0,0,0,0,0,0,0
7905,353,50,36,95,0,16,0,0,0
7913,505,32,30,25,6,248,25,0,0
7905,385,25,6,54,16,50,32,64,78
10834,421,63,255,1,32,0,0,0,128
20022,580,254,254,0,0,0,0,254,0
40026,852,0,0,0,0,0,0,0,0
10363,353,50,36,95,0,16,0,0,0
10355,505,32,30,25,6,248,25,0,0
10363,385,25,6,54,16,50,32,64,78
9228,421,79,255,1,32,0,0,0,128
19980,644,0,0,0,0,0,0,0,0
19980,645,0,0,0,0,0,0,0,0
9405,353,50,36,95,0,16,0,0,0
9404,505,32,30,25,6,248,25,0,0
9404,385,25,6,54,16,50,32,64,78
10727,421,95,255,1,32,0,0,0,128
19979,580,254,254,0,0,0,0,254,0
10207,353,50,36,95,0,16,0,0,0
10220,505,32,30,25,2,248,25,0,0
10203,385,25,2,54,16,50,32,64,78
9241,421,111,255,1,32,0,0,0,128
20038,644,0,0,0,0,0,0,0,0
20038,645,0,0,0,0,0,0,0,0
10125,353,50,36,95,0,16,0,0,0
10116,505,32,30,25,2,248,25,0,0
10125,385,25,2,54,16,50,32,64,78
10801,421,127,255,1,32,0,0,0,128
20013,580,254,254,0,0,0,0,254,0
39993,852,0,0,0,0,0,0,0,0
10158,353,50,36,95,0,16,0,0,0
10157,505,32,30,25,2,248,25,0,0
10157,385,25,2,54,16,50,32,64,78
9239,421,143,255,1,32,0,0,0,128
19939,644,0,0,0,0,0,0,0,0
19938,645,0,0,0,0,0,0,0,0
9510,353,50,36,95,0,16,0,0,0
9519,505,32,30,25,2,248,25,0,0
9519,385,25,2,54,16,50,32,64,78
10744,421,159,255,1,32,0,0,0,128
19980,580,254,254,0,0,0,0,254,0
10068,353,50,36,95,0,16,0,0,0
10060,505,32,30,25,8,248,25,0,0
10060,385,25,8,54,16,50,32,64,78
9228,421,175,255,1,32,0,0,0,128
20013,644,0,0,0,0,0,0,0,0
20013,645,0,0,0,0,0,0,0,0
10158,353,50,36,95,0,16,0,0,0
100253,1361,76,30,100,136,255,122,0,30
10452,505,32,30,25,8,248,25,0,0
10388,385,25,8,54,16,50,32,64,78
100246,1297,0,0,0,0,0,0,0,0
100246,1501,0,0,0,0,0,0,0,0
100246,1628,140,0,0,0,0,0,0,0
10851,421,191,255,1,32,0,0,0,128
